product_name,product_description,price,ratings,reviews,product_link,image_link,website,date
ASUS ASUS TUF Gaming F15,"Processor: Intel Core i5, RAM: 8GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 Pixels",53949.0,4.5,Excellent performance and premium build quality,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Processor-FX506LH-AS51/dp/B09SVQ25XH/ref=sr_1_1104?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1104,Not Available,Amazon,2024-11-04 20:15:51
HP TPN-Q287,"Processor: AMD Ryzen 5, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920 x 1080 Pixels",45567.0,4.1,Very good laptop with solid performance,https://www.amazon.com/HP-Display-Processor-i7-1165G7-Accessories/dp/B0C9KN43XW/ref=sr_1_1105?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1105,Not Available,Amazon,2024-11-04 20:15:55
HP Pavilion,"Processor: Intel Intel Core i7-1165G7, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920 x 1080 Pixels",61833.0,4.3,Very good laptop with solid performance,https://www.amazon.com/HP-i7-1165G7-Processor-Micro-Edge-15-eg0025nr/dp/B09FX1YF28/ref=sr_1_1106?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1106,Not Available,Amazon,2024-11-04 20:15:59
ASUS F1605ZA-WS74,"Processor: Intel Core i7-1255U, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 16.0 inches 1920 x 1200 Pixels",44819.0,4.2,Very good laptop with solid performance,https://www.amazon.com/ASUS-Vivobook-Laptop-i7-1255U-F1605ZA-WS74/dp/B0CWRPCT26/ref=sr_1_1107?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1107,Not Available,Amazon,2024-11-04 20:16:03
jumper EZbook S7Hi,"Processor: Intel Celeron, RAM: 12GB, Storage: 640GB SSD, OS: Windows 11, Display: 15.6 inches 1366x768 Pixels",16599.0,2.7,Performance is not satisfactory,https://www.amazon.com/jumper-Processor-Computer-Subscription-Bluetooth/dp/B0DFWM3K4H/ref=sr_1_1108?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1108,Not Available,Amazon,2024-11-04 20:16:07
HP HP 17.3,"Processor: AMD Ryzen 5, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Home, Display: 17.3 inches 1920 x 1080 Pixels",46064.0,5.0,Excellent performance and premium build quality,https://www.amazon.com/HP-17-3-i7-11370H-Fingerprint-Accessories/dp/B0DFWCKMKW/ref=sr_1_1109?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1109,Not Available,Amazon,2024-11-04 20:16:13
Apple MacBook Air,"Processor: Intel Core i5-4260U, RAM: 4GB, Storage: 128GB SSD, OS: OS X 10.9 Mavericks, Display: 13.3 inches 1440_x_900",11619.0,4.1,Very good laptop with solid performance,https://www.amazon.com/Apple-MacBook-13-3-Inch-Processor-Refurbished/dp/B06XWB7DPS/ref=sr_1_1110?dib=eyJ2IjoiMSJ9.ZfqWEGOJHSkJMjy3A0AzPUE8A8_r0y4t8gy4ZxviPNR_enZD5qroffFQGQhQSd-6jhSj-queNgqBqsiLxnPRlm9MTDx_Iko2WG8rdLd2iUKJhpjjhl7CQA9jTucRNzFe_MXvZVxl1zQHNzFrPKspYrlGT96dvpO8oh1_FnFclyOl6sAQFN_TeCZTBikKscDG4zm5pNuO2aLdFcYVGLKYnuHdTiWvY0oeTgEz8cysmFbLpFOX8mObBHdM6lt2SxZ_FQ6MNdS_8tvtSsywuZBKkcCOKu9T4aZcosqn-owAPcE.JFkYmGiOqlcBQoioTx4QeOucDHgLbhj-RkWBW21DdoI&dib_tag=se&qid=1730676943&s=pc&sr=1-1110,Not Available,Amazon,2024-11-04 20:16:17
Dell XPS 16,"Processor: Intel Unknown, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 16.3 inches 3840 x 2400 Pixels",153467.0,Not Available,No reviews available,https://www.amazon.com/Dell-Inspiron-Business-Desktop-Touchscreen/dp/B0C54XNX34/ref=sr_1_1108?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1108,Not Available,Amazon,2024-11-04 20:16:47
HP EliteBook 640 G10,"Processor: Intel Core i5, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 14.0 inches 1920 x 1080 pixels",56439.0,5.0,Excellent performance and premium build quality,https://www.amazon.com/HP-EliteBook-Business-Touchscreen-Thunderbolt/dp/B0D7SVRSDZ/ref=sr_1_1110?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1110,Not Available,Amazon,2024-11-04 20:16:55
HP Laptop,"Processor: nan Core i3, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11, Display: 15.6 inches 1366 x 768 Pixels",33603.0,4.1,Very good laptop with solid performance,https://www.amazon.com/HP-Laptop-Touchscreen-Micro-Edge-Anti-Glare/dp/B0BF64YZXB/ref=sr_1_1111?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1111,Not Available,Amazon,2024-11-04 20:17:02
Lenovo Lenovo100e,"Processor: Intel Celeron, RAM: 4GB, Storage: 16GB SSD, OS: Chrome OS, Display: 11.6 inches 1366 x 768 pixels",3984.0,4.0,Very good laptop with solid performance,https://www.amazon.com/Lenovo-81ER0002US-Chrome-Laptop-Renewed/dp/B0BLP9WSSV/ref=sr_1_1112?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1112,Not Available,Amazon,2024-11-04 20:17:07
HP EliteBook 840 G10,"Processor: Intel Core i7 Family, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 14.0 inches 1920 x 1200 Pixels",137697.0,5.0,Excellent performance and premium build quality,https://www.amazon.com/EliteBook-840-G10-Touchscreen-Fingerprint/dp/B0CZ8DFPYN/ref=sr_1_1113?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1113,Not Available,Amazon,2024-11-04 20:17:12
Dell Precision 5540 Laptop,"Processor: Intel Core i9, RAM: 32GB, Storage: 512GB SSD, OS: Windows 10 Pro, Display: 15.6 inches 1920x1080 MP",47112.0,3.5,"Average performance, decent for daily use",https://www.amazon.com/2019-Dell-Precision-5540-Laptop/dp/B096TX19LJ/ref=sr_1_1114?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1114,Not Available,Amazon,2024-11-04 20:17:17
Lenovo IdeaPad 1i,"Processor: Intel Core i5, RAM: 24GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920x1080 Pixels",44737.0,4.3,Very good laptop with solid performance,https://www.amazon.com/Lenovo-IdeaPad-15-6-inch-Laptop-Computer/dp/B0CTBJCPN5/ref=sr_1_1115?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1115,Not Available,Amazon,2024-11-04 20:17:22
Molegar 2024 Newest Arrival Laptop Computer,"Processor: Intel Celeron N5095, RAM: 16GB, Storage: 2048GB SSD, OS: VV11, Display: 15.6 inches 1920x1080 Pixels",41499.0,3.7,"Average performance, decent for daily use",https://www.amazon.com/Computer-Quad-Core-Student-Business-Keyboard/dp/B0D8KFGVV1/ref=sr_1_1116?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1116,Not Available,Amazon,2024-11-04 20:17:25
Dell Dell Latitude 7480,"Processor: Intel Core i5, RAM: 16GB, Storage: 256GB SSD, OS: Windows 10 Pro, Display: 14.0 inches 1366 x 768 Pixels",13694.0,4.0,Very good laptop with solid performance,https://www.amazon.com/Latitude-7480-Anti-Glare-Dual-Core-Bluetooth/dp/B089B6TCQC/ref=sr_1_1117?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1117,Not Available,Amazon,2024-11-04 20:17:29
HP Chromebook,"Processor: Intel Celeron N, RAM: 4GB, Storage: 32GB SSD, OS: Chrome OS, Display: 14.0 inches 1366 x 768 Pixels",16177.0,4.4,Very good laptop with solid performance,https://www.amazon.com/HP-Chromebook-14-Inch-Celeron-14a-na0020nr/dp/B08529BZSQ/ref=sr_1_1118?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1118,Not Available,Amazon,2024-11-04 20:17:34
MSI Titan 18 HX A14VIG-036US,"Processor: Intel Intel Core i9, RAM: 128GB, Storage: 8192GB SSD, OS: Windows 11 Pro, Display: 18.0 inches 3840x2160 Pixels",456168.0,4.5,Excellent performance and premium build quality,https://www.amazon.com/MSI-Titan-MiniLED-Gaming-Laptop/dp/B0CRLZ6X62/ref=sr_1_1119?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1119,Not Available,Amazon,2024-11-04 20:17:39
KAIGERR AX16PRO,"Processor: AMD AMD Ryzen 7 5700U, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11, Display: 16.1 inches 1920x1080 Pixels",49799.0,5.0,Excellent performance and premium build quality,https://www.amazon.com/KAIGERR-Computer-Windows-Windows11-16-1-inch/dp/B0DFM2XCZ6/ref=sr_1_1123?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1123,Not Available,Amazon,2024-11-04 20:17:56
HP nan,"Processor: Intel Core i7, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 11, Display: 13.3 inches 1920 x 1080 pixels",28100.0,3.7,"Average performance, decent for daily use",https://www.amazon.com/HP-EliteBook-830-G7-Compatible/dp/B0B4YS5SZQ/ref=sr_1_1124?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1124,Not Available,Amazon,2024-11-04 20:18:00
HP HP OMEN Gaming Laptop,"Processor: Intel Intel Core i9, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 17.3 inches 2560x1440 Pixels",232399.0,4.4,Very good laptop with solid performance,https://www.amazon.com/HP-Gaming-Laptop-i9-13900HX-Microsoft/dp/B0D9QGH81Y/ref=sr_1_1125?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1125,Not Available,Amazon,2024-11-04 20:18:03
Z ZOLWAYTAC N156MU3-AN,"Processor: Intel Intel N100, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920x1080 Pixels",22409.0,4.5,Excellent performance and premium build quality,https://www.amazon.com/Business-Aluminum-Supports-Keyboard-SpaceGray/dp/B0D83PWKYN/ref=sr_1_1126?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1126,Not Available,Amazon,2024-11-04 20:18:08
ASUS Q533M,"Processor: Intel Intel Mobile CPU, RAM: 24GB, Storage: 2048GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 Pixels",91125.0,5.0,Excellent performance and premium build quality,https://www.amazon.com/ASUS-Vivobook-i7-13700H-GeForce-Windows/dp/B0D54T8JQY/ref=sr_1_1127?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1127,Not Available,Amazon,2024-11-04 20:18:12
Lenovo Legion 5 Pro 16ARH7,"Processor: Intel Core i7 Family, RAM: 64GB, Storage: 4096GB SSD, OS: Windows 11 Home, Display: 16.0 inches 2560 x 1600 Pixels",136949.0,4.2,Very good laptop with solid performance,https://www.amazon.com/LENOVO-Legion-Pro-i7-13700HX-Keyboard/dp/B0CDQS3J6J/ref=sr_1_1128?dib=eyJ2IjoiMSJ9.7-2mp9nq-M9_MV9IAboqFbKukGx3YwY4et-0cccZR_ATuaj-JMbg-KaUX_TNy2zFRiXnOgE51VERGqVN1GR42Ks5bgCwf0EwTKhSxVd_DgxIy7Kgmx-4l5T5xVorY_MAcTCEUX86f4_VemmnSiWyYGISqqFLV8Cmqcawuv4QrbxHpU-vPaJ_k8r-STDIofgkA__92zgUFrXGFanCqyGyK3lnuhLUlysij-4hDAbnUi7z7-MozKCFu4UgrZ9F5Y1C00EhJ54B3u22jdn_UwwhdYO53Q87y2EpUnFNdWV5TZ0.m9icU9HgVPqwjjIFNs5hFPouCy6qP8aE7RJGYwPmrDg&dib_tag=se&qid=1730676946&s=pc&sr=1-1128,Not Available,Amazon,2024-11-04 20:18:17
